1,173,142,195,,,
2,173,141,199,,,
3,173,141,199,,,
4,173,145,454,,,
5,185,199,671,,,
6,195,245,706,,,
7,138,193,182,,,
8,137,187,179,,,
9,166,151,339,,,
10,203,131,363,,,
11,237,145,374,,,
12,224,169,439,,,
13,224,169,439,,,
14,165,221,495,,,
15,164,234,491,,,
16,164,237,491,,,
17,165,239,495,,,
18,165,239,495,,,
19,165,241,492,,,
20,166,243,492,,,
21,167,245,492,,,
22,173,249,498,,,
23,186,250,528,,,
24,194,246,546,,,
25,196,246,545,,,
26,203,243,546,,,
27,208,237,556,,,
28,212,217,563,,,
29,214,210,584,,,
30,214,211,581,,,
31,215,212,571,,,
32,215,212,571,,,
33,216,214,576,,,
34,227,225,569,,,
35,241,216,568,,,
36,247,201,617,,,
37,254,204,673,,,
38,268,203,667,,,
39,271,202,667,,,
40,292,158,647,,,
41,293,123,645,,,
42,273,137,642,,,
43,269,200,651,,,
44,269,208,651,,,
45,269,222,651,,,
46,268,240,658,,,
47,266,249,654,,,
48,261,256,658,,,
49,252,261,671,,,
50,236,266,665,,,
51,226,266,569,,,
52,211,264,188,,,
53,156,252,381,,,
54,154,252,366,,,
55,156,253,360,,,
56,165,250,368,,,
57,193,240,420,,,
58,223,230,416,,,
59,275,215,398,,,
60,306,209,404,,,
61,336,206,458,,,
62,344,205,420,,,
63,344,205,276,,,
64,199,281,394,,,
65,203,279,396,,,
66,223,271,418,,,
67,245,263,526,,,
68,287,254,667,,,
69,315,252,678,,,
70,342,250,645,,,
71,349,248,326,,,
