1,230,216,54,,,
2,230,216,54,,,
3,230,214,54,,,
4,230,212,53,,,
5,230,209,53,,,
6,229,206,56,,,
7,229,206,56,,,
8,228,204,57,,,
9,227,202,60,,,
10,225,200,67,,,
11,223,196,92,,,
12,221,195,103,,,
13,219,194,112,,,
14,219,194,112,,,
15,218,193,118,,,
16,216,193,126,,,
17,214,193,135,,,
18,213,194,140,,,
19,211,196,145,,,
20,210,200,147,,,
21,210,200,147,,,
22,209,204,150,,,
23,209,210,154,,,
24,209,218,156,,,
25,210,226,159,,,
26,212,236,159,,,
27,212,236,159,,,
28,214,245,161,,,
29,217,255,161,,,
30,220,264,162,,,
31,223,272,162,,,
32,226,279,162,,,
33,230,284,162,,,
34,233,288,162,,,
35,233,288,162,,,
36,235,291,162,,,
37,238,293,163,,,
38,240,293,163,,,
39,242,293,165,,,
40,243,292,165,,,
41,244,289,165,,,
42,244,285,163,,,
43,244,285,163,,,
44,244,279,162,,,
45,244,271,161,,,
46,242,263,159,,,
47,240,253,155,,,
48,237,243,149,,,
49,237,243,149,,,
50,235,234,142,,,
51,233,226,142,,,
52,232,221,146,,,
53,231,218,153,,,
54,231,217,162,,,
55,231,217,162,,,
56,231,217,176,,,
57,231,217,182,,,
58,237,228,206,,,
59,240,234,214,,,
60,240,234,214,,,
61,243,239,219,,,
62,246,243,221,,,
63,249,246,222,,,
64,252,249,223,,,
65,254,251,223,,,
66,256,252,223,,,
67,258,253,222,,,
68,258,253,222,,,
69,260,253,221,,,
70,263,237,225,,,
71,262,230,225,,,
72,260,222,225,,,
73,257,213,223,,,
74,253,204,216,,,
75,249,195,209,,,
76,244,187,209,,,
77,240,181,211,,,
78,235,177,214,,,
79,235,177,214,,,
80,231,174,218,,,
81,226,173,221,,,
82,222,172,223,,,
83,218,172,224,,,
84,214,174,226,,,
85,210,177,233,,,
86,208,182,237,,,
87,206,188,239,,,
88,206,188,239,,,
89,206,195,243,,,
90,207,203,245,,,
91,209,213,248,,,
92,213,224,250,,,
93,217,234,250,,,
94,221,243,249,,,
95,225,250,247,,,
96,229,255,245,,,
97,229,255,245,,,
98,237,260,242,,,
99,237,260,242,,,
100,241,260,242,,,
101,248,254,241,,,
102,248,254,241,,,
103,255,243,234,,,
104,255,243,234,,,
105,259,235,229,,,
106,262,228,224,,,
107,265,221,218,,,
108,268,215,217,,,
109,271,210,217,,,
110,274,206,216,,,
111,276,203,216,,,
112,278,201,216,,,
113,279,199,214,,,
114,281,197,207,,,
115,281,197,211,,,
116,280,196,211,,,
117,279,195,211,,,
118,279,195,211,,,
119,278,194,211,,,
120,278,194,213,,,
121,277,194,216,,,
122,277,194,225,,,
123,277,194,231,,,
124,277,194,233,,,
125,277,194,233,,,
126,277,194,231,,,
127,278,195,231,,,
128,279,196,232,,,
129,281,197,233,,,
130,282,197,233,,,
131,282,197,233,,,
132,284,197,233,,,
133,285,197,232,,,
134,286,197,232,,,
135,287,196,232,,,
136,288,194,233,,,
137,288,194,233,,,
138,289,192,233,,,
139,289,189,232,,,
140,290,186,232,,,
141,290,181,232,,,
142,289,176,232,,,
143,288,170,231,,,
144,288,170,231,,,
145,286,163,226,,,
146,284,156,216,,,
147,281,148,205,,,
148,278,141,201,,,
149,275,135,201,,,
150,273,131,203,,,
151,273,131,203,,,
152,271,128,207,,,
153,270,127,221,,,
154,269,127,231,,,
155,268,127,243,,,
156,267,127,249,,,
157,267,128,259,,,
158,267,129,261,,,
159,267,129,261,,,
160,268,132,262,,,
161,269,137,265,,,
162,271,143,281,,,
163,274,150,294,,,
164,278,158,304,,,
165,282,166,314,,,
166,282,166,314,,,
167,290,184,318,,,
168,290,184,318,,,
169,294,193,318,,,
170,297,200,312,,,
171,301,206,302,,,
172,304,211,299,,,
173,306,215,285,,,
174,309,219,267,,,
175,309,219,267,,,
176,310,222,242,,,
177,311,224,222,,,
178,312,226,192,,,
179,312,227,137,,,
180,312,229,53,,,
181,287,275,182,,,
182,285,279,190,,,
183,285,280,218,,,
184,285,280,237,,,
185,286,279,245,,,
186,286,279,245,,,
187,288,276,272,,,
188,291,271,306,,,
189,295,264,330,,,
190,299,256,344,,,
191,304,247,357,,,
192,309,238,364,,,
193,315,230,368,,,
194,315,230,368,,,
195,337,197,397,,,
196,338,196,397,,,
197,338,196,397,,,
198,338,194,391,,,
199,338,194,368,,,
200,338,193,325,,,
201,338,193,244,,,
202,338,192,119,,,
203,365,159,408,,,
204,365,159,408,,,
205,365,159,408,,,
206,365,159,406,,,
207,365,159,406,,,
208,365,159,404,,,
209,365,159,404,,,
210,365,159,387,,,
211,365,159,331,,,
212,365,159,247,,,
213,366,159,142,,,
214,366,159,142,,,
215,366,160,26,,,
