1,197,350,180,,,
2,211,368,501,,,
3,214,370,558,,,
4,217,373,608,,,
5,217,373,608,,,
6,224,377,728,,,
7,218,329,1023,,,
8,198,256,891,,,
9,218,269,888,,,
10,255,324,949,,,
11,260,329,965,,,
12,231,302,1023,,,
13,207,290,951,,,
14,198,311,875,,,
15,231,325,935,,,
16,243,319,977,,,
17,248,315,1004,,,
18,248,315,1004,,,
19,257,275,1023,,,
20,243,264,1023,,,
21,261,297,1023,,,
22,268,302,1023,,,
23,282,286,1023,,,
24,266,258,1023,,,
25,276,279,1023,,,
26,289,284,1023,,,
27,282,250,1023,,,
28,284,259,1023,,,
29,286,263,1023,,,
30,301,265,1023,,,
31,295,241,1023,,,
32,293,239,1023,,,
33,293,239,1023,,,
34,293,240,1023,,,
35,302,265,1023,,,
36,312,244,1023,,,
37,322,232,1023,,,
38,331,220,1023,,,
39,324,224,1023,,,
40,333,231,1023,,,
41,335,230,1023,,,
42,344,208,1023,,,
43,351,232,1023,,,
44,355,239,1023,,,
45,355,243,1023,,,
46,350,243,1023,,,
47,347,234,1023,,,
48,349,212,1023,,,
49,353,194,1023,,,
50,356,166,1023,,,
51,356,153,1023,,,
52,356,148,1023,,,
53,355,156,1023,,,
54,354,172,1023,,,
55,354,195,1023,,,
56,354,205,1023,,,
57,356,209,1023,,,
58,358,204,1023,,,
59,364,183,1023,,,
60,373,160,1023,,,
61,384,156,1023,,,
62,406,160,1023,,,
63,411,163,1023,,,
64,414,170,1023,,,
65,411,179,1023,,,
66,398,187,522,,,
67,398,187,522,,,
68,380,192,30,,,
69,305,195,326,,,
70,339,194,270,,,
71,355,196,112,,,
72,390,193,60,,,
73,419,187,240,,,
74,452,184,546,,,
75,455,191,645,,,
76,435,207,719,,,
77,418,218,734,,,
78,374,250,743,,,
79,329,287,738,,,
80,298,318,698,,,
81,289,330,644,,,
82,302,323,680,,,
83,334,300,945,,,
84,334,300,945,,,
85,377,273,1023,,,
86,411,255,1023,,,
87,419,253,1023,,,
88,419,253,1023,,,
89,419,254,1023,,,
90,413,261,1023,,,
91,383,283,1023,,,
92,336,315,1023,,,
93,279,354,949,,,
94,222,394,491,,,
95,195,412,237,,,
