1,341,121,79,,,
2,341,121,79,,,
3,341,121,79,,,
4,341,121,25,,,
5,342,121,9,,,
6,342,121,9,,,
7,343,121,9,,,
8,343,121,20,,,
9,343,121,51,,,
10,343,121,82,,,
11,343,121,109,,,
12,343,121,132,,,
13,342,121,134,,,
14,340,121,134,,,
15,340,121,134,,,
16,338,120,134,,,
17,334,120,134,,,
18,330,121,134,,,
19,323,122,135,,,
20,316,123,137,,,
21,308,126,139,,,
22,298,129,140,,,
23,287,133,140,,,
24,287,133,140,,,
25,275,138,143,,,
26,262,144,145,,,
27,249,150,149,,,
28,236,157,156,,,
29,223,165,160,,,
30,211,172,166,,,
31,200,179,173,,,
32,191,186,182,,,
33,184,192,189,,,
34,184,192,189,,,
35,176,200,195,,,
36,176,200,195,,,
37,174,203,196,,,
38,173,205,196,,,
39,173,207,195,,,
40,175,208,195,,,
41,178,209,198,,,
42,184,209,205,,,
43,192,208,211,,,
44,202,205,213,,,
45,215,202,213,,,
46,215,202,213,,,
47,229,199,213,,,
48,244,195,212,,,
49,258,192,212,,,
50,272,190,212,,,
51,283,189,213,,,
52,292,188,213,,,
53,299,189,212,,,
54,299,189,212,,,
55,303,190,212,,,
56,305,193,207,,,
57,304,196,203,,,
58,300,199,203,,,
59,294,204,203,,,
60,287,208,205,,,
61,278,213,205,,,
62,269,218,206,,,
63,261,223,207,,,
64,252,227,210,,,
65,244,231,214,,,
66,238,234,221,,,
67,232,236,231,,,
68,227,237,239,,,
69,224,238,247,,,
70,222,239,251,,,
71,220,239,255,,,
72,220,239,255,,,
73,220,239,249,,,
74,221,239,229,,,
75,223,239,210,,,
76,227,238,176,,,
77,231,237,129,,,
78,236,235,66,,,
79,324,173,83,,,
80,323,172,86,,,
81,322,171,86,,,
82,322,171,88,,,
83,321,171,96,,,
84,320,171,114,,,
85,319,171,135,,,
86,318,171,150,,,
87,317,171,157,,,
88,317,172,159,,,
89,316,173,159,,,
90,315,175,159,,,
91,315,177,159,,,
92,315,178,159,,,
93,315,180,159,,,
94,315,182,159,,,
95,315,183,159,,,
96,316,184,159,,,
97,317,185,159,,,
98,317,185,160,,,
99,318,186,160,,,
100,319,186,160,,,
101,320,185,161,,,
102,321,185,162,,,
103,322,183,162,,,
104,323,182,162,,,
105,324,181,162,,,
106,325,180,163,,,
107,326,179,165,,,
108,326,179,165,,,
109,327,179,162,,,
110,327,179,162,,,
111,327,179,162,,,
112,327,179,162,,,
113,328,179,162,,,
114,328,179,162,,,
115,328,180,165,,,
116,328,180,165,,,
117,329,181,171,,,
118,330,182,172,,,
119,331,183,172,,,
120,332,183,173,,,
121,333,184,174,,,
122,334,184,176,,,
123,335,184,179,,,
124,337,183,182,,,
125,339,182,184,,,
126,341,181,186,,,
127,343,179,190,,,
128,345,177,191,,,
129,347,174,193,,,
130,349,170,194,,,
131,351,166,195,,,
132,353,162,195,,,
133,355,157,194,,,
134,356,153,193,,,
135,357,148,193,,,
136,359,140,193,,,
137,359,140,193,,,
138,359,137,194,,,
139,359,135,196,,,
140,359,132,219,,,
141,359,131,231,,,
142,359,131,238,,,
143,359,131,241,,,
144,359,131,241,,,
145,359,131,238,,,
146,359,133,231,,,
147,358,135,231,,,
148,358,139,231,,,
149,358,145,232,,,
150,357,150,233,,,
151,357,156,234,,,
152,357,162,235,,,
153,357,168,235,,,
154,362,180,237,,,
155,362,180,237,,,
156,364,179,252,,,
157,365,177,258,,,
158,365,177,258,,,
159,368,172,257,,,
160,370,169,253,,,
161,371,167,249,,,
162,372,166,247,,,
163,373,165,242,,,
164,374,164,238,,,
165,374,164,236,,,
166,374,164,236,,,
167,374,163,236,,,
168,374,163,236,,,
169,374,163,235,,,
170,375,163,234,,,
171,376,163,233,,,
172,377,163,233,,,
173,379,163,233,,,
174,381,164,233,,,
175,383,165,232,,,
176,387,167,231,,,
177,387,167,231,,,
178,390,168,231,,,
179,391,169,231,,,
180,393,169,231,,,
181,394,169,231,,,
182,395,168,233,,,
183,397,166,234,,,
184,398,164,236,,,
185,400,161,236,,,
186,402,157,236,,,
187,404,152,236,,,
188,405,147,236,,,
189,406,141,234,,,
190,409,127,233,,,
191,410,121,233,,,
192,410,115,233,,,
193,410,106,260,,,
194,410,103,290,,,
195,409,99,341,,,
196,409,99,352,,,
197,407,112,343,,,
198,406,118,310,,,
199,406,125,257,,,
200,406,133,188,,,
201,406,141,112,,,
202,407,148,19,,,
203,415,166,69,,,
204,416,166,132,,,
205,418,165,154,,,
206,419,164,160,,,
207,421,162,166,,,
208,422,162,173,,,
209,423,161,180,,,
210,424,161,198,,,
211,424,162,211,,,
212,424,163,228,,,
213,424,164,231,,,
214,425,165,231,,,
215,425,166,232,,,
216,426,167,232,,,
217,426,168,232,,,
218,427,169,231,,,
219,427,170,211,,,
220,428,170,186,,,
221,428,170,138,,,
222,428,169,72,,,
223,388,91,209,,,
224,388,88,212,,,
225,388,88,212,,,
226,387,87,221,,,
227,387,87,221,,,
228,387,87,221,,,
229,387,87,207,,,
230,388,88,162,,,
231,388,89,152,,,
232,388,92,112,,,
233,387,95,56,,,
