(1, 348, 198, 168)
(1, 348, 197, 177)
(1, 349, 194, 185)
(1, 349, 191, 192)
(1, 348, 184, 198)
(1, 347, 180, 201)
(1, 346, 176, 204)
(1, 345, 173, 204)
(1, 343, 167, 208)
(1, 343, 165, 211)
(1, 343, 164, 217)
(1, 343, 164, 224)
(1, 343, 164, 231)
(1, 343, 164, 231)
(1, 343, 164, 223)
(1, 345, 167, 240)
(1, 345, 167, 240)
(1, 348, 170, 260)
(1, 350, 171, 265)
(1, 351, 172, 269)
(1, 352, 172, 270)
(1, 353, 172, 270)
(1, 354, 172, 270)
(1, 355, 171, 274)
(1, 355, 171, 274)
(1, 356, 170, 277)
(1, 358, 165, 292)
(1, 358, 162, 302)
(1, 358, 159, 310)
(1, 358, 156, 317)
(1, 358, 153, 326)
(1, 358, 150, 334)
(1, 358, 148, 341)
(1, 358, 146, 345)
(1, 358, 145, 349)
(1, 358, 144, 354)
(1, 359, 144, 359)
(1, 359, 144, 360)
(1, 359, 143, 363)
(1, 359, 143, 367)
(1, 360, 142, 384)
(1, 361, 142, 388)
(1, 362, 141, 396)
(1, 363, 140, 405)
(1, 364, 140, 410)
(1, 366, 139, 411)
(1, 367, 138, 411)
(1, 369, 137, 407)
(1, 372, 136, 371)
(1, 372, 136, 371)
(1, 374, 135, 288)
(1, 374, 135, 288)
(1, 375, 138, 150)
(1, 375, 141, 117)
(1, 375, 145, 58)
(1, 378, 407, 26)
(1, 380, 420, 132)
(1, 381, 424, 173)
(1, 381, 427, 231)
(1, 382, 423, 260)
(1, 381, 410, 320)
(1, 378, 390, 407)
(1, 375, 362, 450)
(1, 374, 346, 476)
(1, 373, 313, 512)
(1, 374, 280, 531)
(1, 379, 250, 540)
(1, 385, 225, 544)
(1, 392, 204, 545)
(1, 396, 195, 545)
(1, 403, 184, 543)
(1, 411, 181, 545)
(1, 420, 185, 550)
(1, 424, 190, 557)
(1, 432, 208, 585)
(1, 435, 219, 600)
(1, 437, 232, 619)
(1, 439, 257, 666)
(1, 439, 269, 685)
(1, 439, 280, 699)
(1, 438, 299, 709)
(1, 438, 307, 710)
(1, 438, 312, 710)
(1, 438, 315, 701)
(1, 439, 317, 643)
(1, 441, 318, 496)
(1, 207, 229, 212)
(1, 210, 237, 204)
(1, 213, 248, 228)
(1, 216, 255, 240)
(1, 218, 263, 255)
(1, 225, 281, 281)
(1, 229, 291, 285)
(1, 233, 300, 288)
(1, 242, 318, 290)
(1, 246, 325, 290)
(1, 259, 350, 169)
(1, 260, 351, 48)
(1, 162, 325, 285)
(1, 158, 308, 318)
(1, 158, 300, 328)
(1, 159, 279, 345)
(1, 161, 266, 350)
(1, 163, 252, 355)
(1, 169, 223, 370)
(1, 173, 208, 372)
(1, 177, 194, 378)
(1, 186, 169, 389)
(1, 190, 158, 396)
(1, 197, 141, 434)
(1, 200, 136, 454)
(1, 204, 130, 477)
(1, 205, 130, 477)
(1, 206, 131, 477)
(1, 209, 141, 501)
(1, 210, 148, 525)
(1, 211, 157, 545)
(1, 215, 178, 579)
(1, 218, 189, 595)
(1, 226, 214, 614)
(1, 230, 228, 621)
(1, 236, 242, 624)
(1, 248, 269, 636)
(1, 254, 282, 636)
(1, 266, 306, 640)
(1, 271, 317, 640)
(1, 281, 335, 642)
(1, 285, 343, 633)
(1, 292, 354, 562)
(1, 294, 359, 504)
(1, 295, 362, 422)
(1, 296, 365, 147)
(1, 271, 355, 89)
(1, 265, 332, 281)
(1, 265, 325, 317)
(1, 265, 318, 350)
(1, 268, 300, 394)
(1, 269, 289, 403)
(1, 274, 266, 412)
(1, 277, 253, 412)
(1, 280, 241, 412)
(1, 284, 219, 417)
(1, 286, 210, 416)
(1, 287, 202, 416)
(1, 289, 193, 419)
(1, 289, 192, 416)
(1, 288, 198, 418)
(1, 287, 203, 427)
(1, 286, 218, 457)
(1, 286, 224, 474)
(1, 286, 234, 508)
(1, 287, 236, 512)
(1, 289, 237, 503)
(1, 291, 237, 490)
(1, 295, 232, 481)
(1, 299, 222, 479)
(1, 301, 216, 479)
(1, 302, 203, 479)
(1, 302, 197, 477)
(1, 300, 186, 515)
(1, 301, 191, 521)
(1, 303, 198, 530)
(1, 310, 219, 571)
(1, 315, 233, 599)
(1, 328, 265, 651)
(1, 335, 284, 668)
(1, 352, 322, 693)
(1, 368, 355, 703)
(1, 376, 369, 709)
(1, 383, 381, 716)
(1, 395, 399, 717)
(1, 400, 406, 713)
(1, 405, 411, 701)
(1, 408, 415, 663)
(1, 413, 419, 460)
(1, 414, 418, 278)
(1, 299, 192, 396)
(1, 298, 190, 396)
(1, 297, 189, 396)
(1, 297, 189, 370)
(1, 300, 194, 350)
(1, 302, 198, 364)
(1, 308, 206, 381)
(1, 310, 210, 389)
(1, 313, 214, 396)
(1, 315, 217, 399)
(1, 319, 223, 408)
(1, 321, 224, 412)
(1, 322, 225, 412)
(1, 323, 226, 412)
(1, 326, 224, 412)
(1, 326, 222, 426)
(1, 327, 218, 435)
(1, 326, 208, 447)
(1, 325, 202, 447)
(1, 324, 197, 449)
(1, 322, 192, 450)
(1, 321, 189, 452)
(1, 320, 186, 453)
(1, 319, 184, 454)
(1, 319, 183, 456)
(1, 319, 183, 456)
(1, 319, 183, 454)
(1, 320, 184, 439)
(1, 322, 186, 446)
(1, 324, 188, 459)
(1, 325, 189, 469)
(1, 327, 189, 475)
(1, 328, 189, 481)
(1, 330, 189, 487)
(1, 333, 187, 500)
(1, 334, 186, 503)
(1, 335, 185, 503)
(1, 336, 183, 503)
(1, 336, 182, 501)
(1, 336, 181, 474)
(1, 336, 180, 272)
(1, 335, 181, 82)
(1, 336, 429, 369)
(1, 336, 432, 375)
(1, 337, 424, 447)
(1, 337, 415, 495)
(1, 336, 388, 594)
(1, 335, 370, 625)
(1, 335, 349, 655)
(1, 337, 325, 685)
(1, 339, 299, 707)
(1, 351, 246, 722)
(1, 360, 223, 727)
(1, 372, 204, 732)
(1, 384, 189, 747)
(1, 396, 179, 757)
(1, 415, 172, 771)
(1, 421, 173, 771)
(1, 426, 179, 772)
(1, 428, 188, 772)
(1, 429, 200, 777)
(1, 428, 214, 782)
(1, 426, 231, 785)
(1, 422, 250, 785)
(1, 411, 290, 788)
(1, 405, 310, 785)
(1, 399, 330, 777)
(1, 394, 348, 764)
(1, 390, 364, 746)
(1, 386, 377, 706)
(1, 383, 388, 624)
(1, 381, 395, 488)
(1, 248, 227, 203)
(1, 248, 227, 242)
(1, 248, 227, 256)
(1, 248, 227, 265)
(1, 248, 227, 289)
(1, 248, 227, 295)
(1, 248, 227, 302)
(1, 248, 228, 306)
(1, 249, 229, 313)
(1, 250, 230, 322)
(1, 252, 235, 339)
(1, 253, 239, 340)
(1, 254, 243, 344)
(1, 258, 252, 345)
(1, 259, 258, 347)
(1, 261, 263, 348)
(1, 262, 269, 350)
(1, 265, 279, 350)
(1, 267, 284, 352)
(1, 268, 289, 352)
(1, 272, 298, 353)
(1, 274, 302, 353)
(1, 275, 305, 349)
(1, 277, 308, 332)
(1, 278, 311, 292)
(1, 280, 312, 233)
(1, 198, 264, 220)
(1, 197, 263, 223)
(1, 197, 262, 223)
(1, 196, 259, 231)
(1, 196, 251, 253)
(1, 197, 246, 264)
(1, 201, 232, 283)
(1, 212, 195, 304)
(1, 219, 173, 311)
(1, 226, 150, 317)
(1, 232, 127, 326)
(1, 237, 107, 328)
(1, 242, 92, 328)
(1, 246, 83, 327)
(1, 248, 80, 313)
(1, 248, 81, 262)
(1, 248, 87, 277)
(1, 248, 97, 310)
(1, 249, 111, 339)
(1, 251, 128, 371)
(1, 255, 146, 393)
(1, 260, 166, 413)
(1, 275, 210, 466)
(1, 283, 233, 530)
(1, 291, 257, 570)
(1, 298, 281, 597)
(1, 306, 313, 624)
(1, 309, 323, 630)
(1, 311, 331, 634)
(1, 316, 346, 638)
(1, 317, 352, 637)
(1, 320, 360, 621)
(1, 321, 363, 590)
(1, 322, 365, 523)
(1, 324, 366, 242)
(1, 266, 288, 410)
(1, 268, 252, 441)
(1, 272, 244, 453)
(1, 279, 228, 479)
(1, 284, 220, 492)
(1, 288, 211, 505)
(1, 293, 203, 522)
(1, 297, 195, 538)
(1, 300, 186, 549)
(1, 306, 171, 561)
(1, 308, 165, 569)
(1, 310, 159, 576)
(1, 311, 154, 585)
(1, 312, 151, 587)
(1, 312, 149, 590)
(1, 313, 148, 590)
(1, 312, 149, 607)
(1, 312, 150, 625)
(1, 310, 153, 627)
(1, 309, 157, 627)
(1, 307, 165, 630)
(1, 307, 169, 630)
(1, 307, 173, 631)
(1, 308, 176, 630)
(1, 309, 179, 629)
(1, 313, 182, 618)
(1, 315, 182, 606)
(1, 317, 182, 594)
(1, 320, 180, 585)
(1, 325, 174, 578)
(1, 327, 169, 579)
(1, 329, 165, 579)
(1, 331, 159, 580)
(1, 332, 154, 584)
(1, 333, 143, 588)
(1, 333, 133, 591)
(1, 333, 130, 591)
(1, 333, 127, 594)
(1, 332, 124, 605)
(1, 332, 123, 620)
(1, 332, 122, 665)
(1, 332, 122, 681)
(1, 333, 122, 690)
(1, 333, 124, 685)
(1, 336, 136, 694)
(1, 342, 162, 730)
(1, 348, 184, 762)
(1, 352, 196, 780)
(1, 360, 224, 808)
(1, 367, 255, 830)
(1, 376, 288, 855)
(1, 385, 321, 877)
(1, 393, 350, 883)
(1, 401, 375, 882)
(1, 409, 394, 874)
(1, 415, 406, 816)
(1, 419, 413, 682)
(1, 421, 414, 402)
(1, 422, 409, 1)
(1, 337, 162, 233)
(1, 337, 162, 242)
(1, 337, 161, 299)
(1, 337, 161, 333)
(1, 338, 163, 363)
(1, 340, 166, 407)
(1, 343, 174, 475)
(1, 345, 179, 505)
(1, 347, 185, 530)
(1, 352, 197, 569)
(1, 353, 202, 578)
(1, 355, 206, 587)
(1, 359, 213, 597)
(1, 360, 215, 597)
(1, 362, 217, 596)
(1, 363, 217, 594)
(1, 364, 216, 591)
(1, 364, 215, 591)
(1, 365, 209, 606)
(1, 365, 204, 610)
(1, 364, 194, 612)
(1, 363, 187, 612)
(1, 363, 181, 612)
(1, 361, 169, 606)
(1, 361, 165, 600)
(1, 361, 162, 600)
(1, 361, 158, 599)
(1, 361, 158, 599)
(1, 361, 157, 598)
(1, 361, 157, 590)
(1, 362, 159, 564)
(1, 364, 163, 550)
(1, 366, 166, 552)
(1, 369, 172, 555)
(1, 371, 174, 556)
(1, 372, 175, 558)
(1, 374, 176, 558)
(1, 376, 177, 546)
(1, 377, 177, 540)
(1, 378, 175, 539)
(1, 379, 171, 545)
(1, 379, 168, 549)
(1, 379, 160, 554)
(1, 379, 157, 555)
(1, 378, 149, 562)
(1, 378, 146, 566)
(1, 379, 141, 573)
(1, 380, 139, 573)
(1, 383, 137, 573)
(1, 384, 136, 568)
(1, 386, 135, 566)
(1, 388, 134, 561)
(1, 392, 134, 540)
(1, 394, 134, 504)
(1, 399, 138, 302)
(1, 401, 141, 68)
(1, 377, 395, 361)
(1, 375, 403, 361)
(1, 373, 410, 357)
(1, 372, 415, 357)
(1, 370, 419, 360)
(1, 370, 419, 383)
(1, 369, 416, 400)
(1, 369, 413, 405)
(1, 368, 390, 435)
(1, 369, 379, 443)
(1, 372, 351, 480)
(1, 378, 318, 539)
(1, 387, 284, 568)
(1, 452, 196, 553)
(1, 467, 275, 536)
(1, 462, 300, 599)
(1, 459, 309, 623)
(1, 457, 319, 651)
(1, 457, 319, 651)
(1, 462, 313, 627)
(1, 466, 306, 622)
(1, 478, 290, 377)
(1, 485, 283, 20)
