1,116,272,104,,,
2,116,272,104,,,
3,115,271,116,,,
4,115,271,123,,,
5,115,271,142,,,
6,115,271,176,,,
7,115,271,176,,,
8,115,271,199,,,
9,115,271,216,,,
10,115,272,227,,,
11,126,293,264,,,
12,130,303,271,,,
13,135,313,276,,,
14,139,324,284,,,
15,144,335,294,,,
16,148,346,297,,,
17,158,371,309,,,
18,160,376,321,,,
19,161,379,330,,,
20,161,379,330,,,
21,162,380,340,,,
22,162,380,340,,,
23,161,377,349,,,
24,159,371,349,,,
25,156,363,345,,,
26,152,351,340,,,
27,146,338,339,,,
28,140,324,331,,,
29,134,309,322,,,
30,129,294,317,,,
31,124,281,314,,,
32,121,270,314,,,
33,120,262,317,,,
34,119,257,321,,,
35,119,255,328,,,
36,120,255,332,,,
37,122,257,339,,,
38,125,262,356,,,
39,125,262,356,,,
40,128,268,378,,,
41,132,275,394,,,
42,137,284,403,,,
43,142,294,411,,,
44,148,303,424,,,
45,154,313,430,,,
46,159,323,434,,,
47,165,332,434,,,
48,170,340,430,,,
49,174,347,425,,,
50,178,352,406,,,
51,181,356,363,,,
52,183,358,284,,,
53,183,359,178,,,
54,182,358,20,,,
55,142,351,214,,,
56,142,340,228,,,
57,143,333,229,,,
58,144,326,235,,,
59,146,318,244,,,
60,148,311,259,,,
61,150,305,276,,,
62,153,301,293,,,
63,156,298,310,,,
64,159,296,331,,,
65,162,296,353,,,
66,166,297,367,,,
67,166,297,367,,,
68,170,301,381,,,
69,178,311,402,,,
70,178,311,402,,,
71,182,317,406,,,
72,185,323,406,,,
73,188,328,405,,,
74,191,332,404,,,
75,193,334,404,,,
76,194,335,402,,,
77,195,334,396,,,
78,196,330,390,,,
79,196,325,389,,,
80,196,317,387,,,
81,195,308,382,,,
82,193,300,373,,,
83,192,292,365,,,
84,191,287,365,,,
85,191,284,366,,,
86,192,284,368,,,
87,193,287,370,,,
88,195,291,394,,,
89,197,296,414,,,
90,200,302,429,,,
91,202,308,439,,,
92,205,312,448,,,
93,207,315,455,,,
94,210,317,458,,,
95,211,319,458,,,
96,213,319,456,,,
97,208,301,430,,,
98,205,291,430,,,
99,201,279,426,,,
100,197,267,424,,,
101,193,254,416,,,
102,188,241,405,,,
103,184,229,396,,,
104,181,218,387,,,
105,179,210,386,,,
106,179,204,386,,,
107,179,202,386,,,
108,179,202,386,,,
109,180,203,386,,,
110,182,206,390,,,
111,186,212,399,,,
112,190,220,409,,,
113,195,229,416,,,
114,200,240,425,,,
115,206,251,435,,,
116,213,263,445,,,
117,219,274,445,,,
118,224,284,443,,,
119,228,292,439,,,
120,231,298,437,,,
121,233,301,437,,,
122,233,303,437,,,
123,233,303,435,,,
124,233,300,434,,,
125,231,295,434,,,
126,228,287,426,,,
127,225,278,424,,,
128,221,266,418,,,
129,218,254,411,,,
130,216,243,411,,,
131,215,234,413,,,
132,215,228,413,,,
133,217,224,418,,,
134,219,224,421,,,
135,221,225,434,,,
136,223,229,443,,,
137,225,234,451,,,
138,228,271,456,,,
139,228,271,456,,,
140,224,277,462,,,
141,224,275,456,,,
142,225,272,456,,,
143,227,269,459,,,
144,230,266,462,,,
145,233,264,466,,,
146,237,262,479,,,
147,241,261,495,,,
148,246,259,521,,,
149,250,258,538,,,
150,254,256,540,,,
151,258,254,546,,,
152,260,251,546,,,
153,262,248,548,,,
154,263,244,548,,,
155,263,239,548,,,
156,261,233,548,,,
157,259,225,548,,,
158,253,210,545,,,
159,250,204,545,,,
160,248,201,546,,,
161,248,201,546,,,
162,248,201,548,,,
163,249,204,549,,,
164,251,208,556,,,
165,254,215,579,,,
166,257,222,600,,,
167,260,229,612,,,
168,263,235,620,,,
169,266,241,631,,,
170,269,245,633,,,
171,272,247,633,,,
172,274,248,633,,,
173,276,247,624,,,
174,277,243,620,,,
175,277,229,620,,,
176,275,219,619,,,
177,273,210,613,,,
178,272,200,610,,,
179,271,192,608,,,
180,271,186,608,,,
181,271,183,608,,,
182,271,182,608,,,
183,272,183,610,,,
184,274,185,624,,,
185,275,189,647,,,
186,277,194,669,,,
187,279,199,689,,,
188,283,210,698,,,
189,285,215,698,,,
190,287,220,696,,,
191,290,224,696,,,
192,292,227,684,,,
193,294,228,638,,,
194,295,227,619,,,
195,295,224,608,,,
196,295,219,607,,,
197,295,211,607,,,
198,293,201,607,,,
199,292,190,607,,,
200,291,179,608,,,
201,291,169,608,,,
202,292,161,608,,,
203,293,155,608,,,
204,298,151,617,,,
205,300,151,631,,,
206,302,152,644,,,
207,304,154,651,,,
208,306,157,663,,,
209,308,160,665,,,
210,314,184,605,,,
211,314,186,598,,,
212,313,188,598,,,
213,312,192,598,,,
214,313,192,594,,,
215,316,193,589,,,
216,319,191,589,,,
217,321,189,588,,,
218,324,185,581,,,
219,327,180,581,,,
220,329,174,581,,,
221,330,167,581,,,
222,331,159,588,,,
223,331,150,588,,,
224,331,141,594,,,
225,329,132,594,,,
226,324,112,594,,,
227,320,104,589,,,
228,317,97,581,,,
229,314,93,581,,,
230,313,91,582,,,
231,312,91,582,,,
232,312,92,573,,,
233,313,96,554,,,
234,315,102,554,,,
235,318,110,556,,,
236,324,126,556,,,
237,328,133,556,,,
238,331,140,559,,,
239,335,146,561,,,
240,338,149,563,,,
241,340,151,564,,,
242,342,151,569,,,
243,344,150,589,,,
244,345,140,613,,,
245,346,133,613,,,
246,346,125,613,,,
247,346,119,613,,,
248,346,114,613,,,
249,347,112,613,,,
250,348,112,613,,,
251,350,114,622,,,
252,352,117,651,,,
253,354,120,682,,,
254,357,123,709,,,
255,363,126,719,,,
256,366,126,717,,,
257,370,124,695,,,
258,374,121,629,,,
259,377,118,535,,,
260,379,115,415,,,
261,379,112,275,,,
262,379,110,122,,,
263,187,431,165,,,
264,184,433,401,,,
265,184,433,401,,,
266,182,432,425,,,
267,184,426,399,,,
268,189,417,399,,,
269,196,404,409,,,
270,206,388,435,,,
271,218,370,458,,,
272,232,349,482,,,
273,265,306,495,,,
274,265,306,495,,,
275,283,283,495,,,
276,301,260,510,,,
277,339,214,577,,,
278,358,192,596,,,
279,377,171,613,,,
280,396,152,620,,,
281,413,134,620,,,
282,428,120,633,,,
283,441,108,644,,,
284,452,98,678,,,
285,460,92,711,,,
286,466,87,738,,,
287,472,83,770,,,
288,473,82,770,,,
289,473,82,766,,,
