1,189,331,33,,,
2,189,331,33,,,
3,189,331,33,,,
4,190,332,33,,,
5,190,332,33,,,
6,190,334,33,,,
7,192,335,36,,,
8,192,335,36,,,
9,197,338,63,,,
10,202,337,155,,,
11,203,335,188,,,
12,203,333,212,,,
13,203,329,229,,,
14,203,329,229,,,
15,204,325,245,,,
16,204,320,252,,,
17,204,315,256,,,
18,203,309,260,,,
19,203,309,260,,,
20,202,303,266,,,
21,201,296,266,,,
22,199,288,266,,,
23,197,281,266,,,
24,197,281,266,,,
25,196,274,264,,,
26,196,268,264,,,
27,196,263,264,,,
28,196,263,264,,,
29,196,259,264,,,
30,196,257,264,,,
31,197,255,262,,,
32,197,255,262,,,
33,201,254,255,,,
34,201,254,255,,,
35,203,255,252,,,
36,206,258,252,,,
37,209,261,252,,,
38,212,265,255,,,
39,212,265,255,,,
40,215,269,260,,,
41,219,273,265,,,
42,222,277,267,,,
43,225,281,272,,,
44,225,281,272,,,
45,228,284,276,,,
46,231,287,281,,,
47,233,289,285,,,
48,234,290,289,,,
49,234,291,295,,,
50,234,291,295,,,
51,234,291,315,,,
52,234,289,388,,,
53,233,288,401,,,
54,231,285,401,,,
55,228,282,401,,,
56,228,282,401,,,
57,225,279,390,,,
58,220,276,363,,,
59,215,274,333,,,
60,210,273,317,,,
61,206,273,309,,,
62,203,274,304,,,
63,200,276,301,,,
64,200,276,301,,,
65,198,279,300,,,
66,196,283,298,,,
67,195,288,297,,,
68,195,293,297,,,
69,197,298,297,,,
70,199,304,297,,,
71,202,309,297,,,
72,205,313,297,,,
73,205,313,297,,,
74,209,317,297,,,
75,213,319,297,,,
76,217,322,294,,,
77,222,323,279,,,
78,227,324,243,,,
79,227,324,243,,,
80,236,323,147,,,
81,236,323,147,,,
82,238,321,71,,,
83,223,228,236,,,
84,223,228,236,,,
85,224,231,225,,,
86,224,231,225,,,
87,227,234,225,,,
88,230,238,231,,,
89,233,244,231,,,
90,236,250,236,,,
91,238,256,236,,,
92,238,256,236,,,
93,242,268,240,,,
94,244,274,238,,,
95,244,274,238,,,
96,247,282,226,,,
97,248,285,199,,,
98,249,287,166,,,
99,249,287,121,,,
100,249,287,121,,,
101,250,287,76,,,
102,250,284,33,,,
103,255,247,94,,,
104,251,260,92,,,
105,249,263,94,,,
106,247,266,95,,,
107,246,268,95,,,
108,245,269,95,,,
109,245,269,97,,,
110,244,269,101,,,
111,244,269,101,,,
112,244,269,101,,,
113,244,268,101,,,
114,244,267,101,,,
115,244,267,100,,,
116,245,267,100,,,
117,247,267,100,,,
118,249,267,100,,,
119,252,268,102,,,
120,254,269,104,,,
121,257,270,107,,,
122,261,271,111,,,
123,264,271,114,,,
124,266,272,118,,,
125,269,272,124,,,
126,271,272,130,,,
127,274,270,148,,,
128,276,267,174,,,
129,276,267,174,,,
130,276,264,178,,,
131,277,262,181,,,
132,277,259,181,,,
133,277,256,181,,,
134,276,253,181,,,
135,276,250,180,,,
136,275,248,180,,,
137,274,246,180,,,
138,273,245,180,,,
139,273,245,180,,,
140,272,244,180,,,
141,272,243,181,,,
142,271,243,181,,,
143,271,244,180,,,
144,270,245,179,,,
145,270,246,179,,,
146,270,249,179,,,
147,270,252,181,,,
148,270,254,188,,,
149,271,257,195,,,
150,272,260,203,,,
151,273,262,211,,,
152,274,264,219,,,
153,274,264,219,,,
154,276,266,233,,,
155,276,266,233,,,
156,277,266,244,,,
157,278,266,252,,,
158,279,266,260,,,
159,280,265,268,,,
160,281,264,272,,,
161,282,262,276,,,
162,283,260,277,,,
163,283,257,277,,,
164,283,254,277,,,
165,283,251,273,,,
166,283,248,269,,,
167,283,245,265,,,
168,282,243,262,,,
169,282,241,260,,,
170,281,240,259,,,
171,281,239,258,,,
172,281,238,256,,,
173,281,238,255,,,
174,281,238,250,,,
175,281,239,241,,,
176,281,241,241,,,
177,282,243,241,,,
178,282,243,241,,,
179,283,245,242,,,
180,285,248,244,,,
181,287,250,245,,,
182,288,253,246,,,
183,290,254,249,,,
184,292,256,251,,,
185,293,256,255,,,
186,294,256,266,,,
187,295,256,282,,,
188,297,256,300,,,
189,297,254,318,,,
190,298,252,332,,,
191,299,249,338,,,
192,299,246,341,,,
193,299,243,344,,,
194,299,240,344,,,
195,299,238,344,,,
196,299,236,345,,,
197,300,234,345,,,
198,300,233,345,,,
199,300,233,345,,,
200,301,233,336,,,
201,302,233,332,,,
202,302,233,332,,,
203,303,235,330,,,
204,305,238,330,,,
205,305,238,330,,,
206,306,240,330,,,
207,307,243,328,,,
208,308,245,328,,,
209,309,247,328,,,
210,310,249,328,,,
211,311,250,328,,,
212,311,252,328,,,
213,312,252,327,,,
214,312,253,327,,,
215,312,253,327,,,
216,312,253,327,,,
217,312,252,330,,,
218,311,251,330,,,
219,310,250,318,,,
220,307,247,310,,,
221,306,245,310,,,
222,306,244,310,,,
223,306,242,310,,,
224,306,240,310,,,
225,307,238,309,,,
226,309,235,309,,,
227,311,232,309,,,
228,313,230,310,,,
229,315,227,311,,,
230,317,223,311,,,
231,319,219,311,,,
232,321,215,311,,,
233,322,211,311,,,
234,322,206,309,,,
235,322,202,307,,,
236,321,198,304,,,
237,320,194,302,,,
238,318,190,300,,,
239,317,187,298,,,
240,315,185,298,,,
241,314,183,298,,,
242,313,182,298,,,
243,312,182,300,,,
244,312,182,297,,,
245,312,184,289,,,
246,312,186,288,,,
247,312,190,288,,,
248,313,194,290,,,
249,315,199,297,,,
250,317,204,310,,,
251,319,210,325,,,
252,321,216,340,,,
253,323,222,351,,,
254,324,227,363,,,
255,326,232,372,,,
256,328,235,386,,,
