1,275,179,138,,,
2,275,177,159,,,
3,274,175,173,,,
4,274,174,195,,,
5,273,170,339,,,
6,272,186,563,,,
7,265,224,662,,,
8,254,266,732,,,
9,253,233,764,,,
10,253,225,755,,,
11,253,185,721,,,
12,252,207,726,,,
13,252,213,726,,,
14,269,222,743,,,
15,276,194,738,,,
16,250,124,704,,,
17,217,157,622,,,
18,214,259,662,,,
19,256,276,695,,,
20,264,273,695,,,
21,305,195,728,,,
22,306,203,698,,,
23,307,209,700,,,
24,312,254,734,,,
25,323,230,770,,,
26,347,208,760,,,
27,385,191,768,,,
28,394,179,770,,,
29,415,85,706,,,
30,406,83,642,,,
31,397,173,658,,,
32,399,242,717,,,
33,402,246,713,,,
34,406,249,711,,,
35,411,251,708,,,
36,411,251,708,,,
37,417,251,704,,,
38,424,251,700,,,
39,463,241,702,,,
40,474,231,778,,,
41,392,257,875,,,
42,242,340,902,,,
43,195,375,736,,,
44,195,375,736,,,
45,203,372,574,,,
46,222,364,349,,,
47,267,347,198,,,
48,267,347,198,,,
49,284,340,182,,,
50,303,333,182,,,
51,342,320,194,,,
52,381,310,236,,,
53,416,302,295,,,
54,443,298,366,,,
55,458,298,441,,,
56,462,301,478,,,
57,452,308,610,,,
58,432,318,717,,,
59,404,329,825,,,
60,369,344,882,,,
61,332,359,888,,,
62,299,375,841,,,
63,277,389,495,,,
